test_name,total_runs,passed,failed,label
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root.N1.N2"", rootOverrideLevelIncrement: 1, childOverrideSource: ""Root.N1.N2"", childOverrideLevelIncrement: 0, eventShouldGetToChild: False)",100,100,0,stable
Serilog.Tests.Core.LogEventPropertyCapturingTests.CapturingAPositionalScalarStringWorks,100,100,0,stable
Serilog.Tests.Events.LogEventPropertyValueTests.AScalarValueToStringRendersTheValueUsingFormatProvider,100,100,0,stable
Serilog.Tests.MethodOverloadConventionTests.ValidateBindPropertyMethods(loggerType: typeof(Serilog.ILogger)),100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FormatProviderWithScalarProperties(format: """", shouldUseCustomFormatter: True)",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root"", rootOverrideLevelIncrement: -1, childOverrideSource: null, childOverrideLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
Serilog.Tests.Core.LoggerTests.AggregatedSinksAreDisposedWhenLoggerIsDisposedAsync,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.WriteToLoggerMinimumLevelOverrideInheritanceNotSupportedScenarios(rootOverrideSource: ""Root.N1"", rootOverrideLevelIncrement: 0, childOverrideSource: ""Root"", childOverrideLevelIncrement: 1)",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonFormatterTests.TraceIdIsFormattedAsValidJsonString,100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.UnderDestructuringABooleanIsAScalarValue,100,100,0,stable
Serilog.Tests.Core.FailureListenerTests.ThrownExceptionsAreSynchronouslyReportedAsFailures,100,100,0,stable
Serilog.Tests.Debugging.SelfLogTests.SelfLogReportsErrorWhenPositionalParameterCountIsMismatched,100,100,0,stable
Serilog.Tests.Formatting.Json.JsonValueFormatterTests.DictionaryWithScalarKeyFormatsAsAnObject,100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.DisposableSinksAreDisposedAlongWithRootLogger,100,100,0,stable
Serilog.Tests.Configuration.LoggerSinkConfigurationTests.CreateSinkSucceedsWhenOneSinkIsConfigured,100,100,0,stable
"Serilog.Tests.Parsing.MessageTemplateParserTests.AMalformedPropertyTagIsParsedAsText(template: ""{0 space"")",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceNotSupportedScenarios(rootOverrideSource: ""Root.N1.N2"", rootOverrideLevelIncrement: 0, childOverrideSource: ""Root.N1"", childOverrideLevelIncrement: 1)",100,100,0,stable
Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelSupportsUpperCasing,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Write(Serilog.Events.LogEventLevel, System.String, System.Object[]))",100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.DoubledLeftBracketsAreParsedAsASingleBracketInsideText,100,100,0,stable
Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.NonMessagePropertiesAreRendered,100,100,0,stable
Serilog.Tests.Settings.SettingValueConversionsTests.ValuesConvertToStringArrayEmpty,100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.DestructuringWithEmptyPropertyNameIsParsedAsText,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Information[T](System.String, T))",100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.MaximumStringLengthNOTEffectiveForString,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.LoggerValidateConventions(setName: ""Warning"")",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Fatal, rootOverrideSource: ""Root.N1"", rootOverrideLevelIncrement: -1, childOverrideSource: null, childOverrideLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root.N1"", rootOverrideLevelIncrement: 0, childOverrideSource: null, childOverrideLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Fatal, width: 5, expected: ""Fatal"")",100,100,0,stable
"Serilog.Tests.Parsing.MessageTemplateParserTests.AMalformedPropertyTagIsParsedAsText(template: ""{10.name}"")",100,100,0,stable
"Serilog.Tests.Core.MessageTemplateTests.AlignmentStringsArePropagated(value: ""Welcome, customer #{CustomerId,10:000000}, pleasur""···, expected: ""Welcome, customer #    001234, pleasure to see you"")",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonValueFormatterTests.DoubleFormatsAsNumber,100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.StaticAccessorWithInvalidMemberThrowsInvalidOperationException(input: ""Serilog.Tests.Support.ClassWithStaticAccessors::Un""···, targetType: typeof(Serilog.Tests.Support.IAmAnInterface))",100,100,0,stable
"Serilog.Tests.Formatting.Json.JsonValueFormatterTests.JsonLiteralTypesAreFormatted(value: 'c', expectedJson: ""\""c\"""")",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonValueFormatterTests.DateOnly,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelInheritanceScenarios(eventLevel: Information, rootMinimumLevelIncrement: null, sinkRestrictedToIncrement: null, childMinimumLevelIncrement: null, eventShouldGetToChild: True)",100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.MaximumStringLengthNOTEffectiveForObject,100,100,0,stable
Serilog.Tests.MethodOverloadConventionTests.ValidateForContextMethods(loggerType: typeof(Serilog.Log)),100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.FormatCanContainPlusSign,100,100,0,stable
Serilog.Tests.Settings.KeyValuePairSettingsTests.DestructuringWithCustomExtensionMethodIsApplied,100,100,0,stable
Serilog.Tests.Core.SafeAggregateSinkTests.WhenASinkThrowsOtherSinksAreStillInvoked,100,100,0,stable
Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Serilog.ILogger ForContext(System.Type)),100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.AppliesLiteralFormattingToMessageStringsWhenSpecified(format: """", expected: ""Hello, \""World\""!"")",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerMinimumLevelInheritanceScenarios(eventLevel: Error, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 1, childMinimumLevelIncrement: 0, eventShouldGetToChild: False)",100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.CollectionsAndCustomPoliciesInCyclesDoNotStackOverflow,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerMinimumLevelInheritanceScenarios(eventLevel: Warning, rootMinimumLevelIncrement: null, sinkRestrictedToIncrement: null, childMinimumLevelIncrement: null, eventShouldGetToChild: True)",100,100,0,stable
"Serilog.Tests.Parsing.MessageTemplateParserTests.AMalformedPropertyTagIsParsedAsText(template: ""{0_{{space}"")",100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.StaticAccessorOnUnknownTypeThrowsTypeLoadException(input: ""Namespace.ThisIsNotAKnownType::InterfaceProperty, ""···, targetType: typeof(Serilog.Tests.Support.IAmAnInterface))",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Information[T0,T1,T2](System.Exception, System.String, T0, T1, T2))",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.WriteToLoggerMinimumLevelOverrideInheritanceNotSupportedScenarios(rootOverrideSource: ""Root.N1.N2"", rootOverrideLevelIncrement: 0, childOverrideSource: ""Root.N1"", childOverrideLevelIncrement: 1)",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root.N1.N2"", rootOverrideLevelIncrement: 1, childOverrideSource: ""Root.N1.N2"", childOverrideLevelIncrement: 0, eventShouldGetToChild: False)",100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.TypeTagIsNotComputedForCompilerGeneratedTypes,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root.N1.N2"", rootOverrideLevelIncrement: -1, childOverrideSource: null, childOverrideLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Error[T0,T1](System.String, T0, T1))",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Debug, width: 5, expected: ""Debug"")",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelInheritanceScenarios(eventLevel: Information, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 0, childMinimumLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonFormatterTests.CustomDictionariesAreDestructuredViaDictionaryValue_When_AsDictionary_Applied,100,100,0,stable
"Serilog.Tests.Core.LoggerExtensionsTests.ShouldEnrichLogEventWhenLevelIsSameOrHigherThanMinLevel(logMinLevel: Debug, propertyLogLevel: Debug)",100,100,0,stable
Serilog.Tests.Settings.KeyValuePairSettingsTests.LoggingLevelSwitchWithInvalidNameThrowsFormatException,100,100,0,stable
Serilog.Tests.Settings.KeyValuePairSettingsTests.TestMinimumLevelOverrides,100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.LeveledEnrichersCheckLevels,100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Debug, width: 1, expected: ""D"")",100,100,0,stable
Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.DoNotDuplicatePropertiesAlreadyRenderedInOutputTemplate,100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.MaximumDestructuringDepthIsEffective,100,100,0,stable
"Serilog.Tests.Settings.KeyValuePairSettingsTests.LoggingLevelSwitchNameValidityScenarios(switchName: "" "", expectedValid: False)",100,100,0,stable
Serilog.Tests.Rendering.ReusableStringWriterTests.NoReuseOccursWhenFormatProvidersDifferCase2,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root.N1"", rootOverrideLevelIncrement: 1, childOverrideSource: ""Root.N1"", childOverrideLevelIncrement: 0, eventShouldGetToChild: False)",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Error, width: 3, expected: ""Err"")",100,100,0,stable
Serilog.Tests.Rendering.ReusableStringWriterTests.ReuseIsPossibleWithIdenticalFormatProvider,100,100,0,stable
"Serilog.Tests.Settings.KeyValuePairSettingsTests.LoggingLevelSwitchNameValidityScenarios(switchName: ""$switchname$"", expectedValid: False)",100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.EventsAreNotEmittedWhenMinimumLevelIsOff,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Write(Serilog.Events.LogEventLevel, System.String))",100,100,0,stable
Serilog.Tests.Core.LoggerTests.PropertiesCanBeBound(loggerType: typeof(Serilog.Tests.Support.DelegatingLogger)),100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Information(System.Exception, System.String, System.Object[]))",100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.EventsAreNotEmittedWhenMinimumLevelOverrideIsOff,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.WriteToLoggerMinimumLevelOverrideInheritanceNotSupportedScenarios(rootOverrideSource: ""Root.N1"", rootOverrideLevelIncrement: 0, childOverrideSource: ""Root.N1"", childOverrideLevelIncrement: 1)",100,100,0,stable
Serilog.Tests.Core.LoggerTests.ASingleSinkIsDisposedWhenLoggerIsDisposed,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelInheritanceScenarios(eventLevel: Warning, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 1, childMinimumLevelIncrement: 0, eventShouldGetToChild: False)",100,100,0,stable
Serilog.Tests.Settings.KeyValuePairSettingsTests.DestructuringToMaximumStringLengthIsApplied,100,100,0,stable
Serilog.Tests.Core.MessageTemplateTests.AnonymousTypeShouldBeRendered,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerValidateConventions(setName: ""Warning"")",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root.N1"", rootOverrideLevelIncrement: -1, childOverrideSource: null, childOverrideLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceNotSupportedScenarios(rootOverrideSource: ""Root.N1.N2"", rootOverrideLevelIncrement: 0, childOverrideSource: ""Root"", childOverrideLevelIncrement: 1)",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Information(System.String, System.Object[]))",100,100,0,stable
"Serilog.Tests.Parsing.MessageTemplateParserTests.AMalformedPropertyTagIsParsedAsText(template: ""{testname.}"")",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Information, width: 12, expected: ""Information"")",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerMinimumLevelInheritanceScenarios(eventLevel: Information, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 0, childMinimumLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonFormatterTests.ReadonlyDictionariesAreDestructuredViaDictionaryValue,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Verbose[T](System.String, T))",100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.DestructuringSystemTypeGivesScalarByDefault,100,100,0,stable
Serilog.Tests.Core.MessageTemplateTests.AnAnonymousObjectIsRenderedInSimpleNotationWithoutTypeUsingFormatProvider,100,100,0,stable
Serilog.Tests.MethodOverloadConventionTests.ValidateBindPropertyMethods(loggerType: typeof(Serilog.Core.Pipeline.SilentLogger)),100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.ConditionalSinksAreDisposedAsyncWithLogger,100,100,0,stable
Serilog.Tests.Formatting.Json.JsonFormatterTests.ABooleanPropertySerializesAsBooleanValue,100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.AlignmentWithPositiveSignParsedAsText,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.WriteToLoggerMinimumLevelOverrideInheritanceNotSupportedScenarios(rootOverrideSource: ""Root.N1.N2"", rootOverrideLevelIncrement: 0, childOverrideSource: ""Root.N1.N2"", childOverrideLevelIncrement: 1)",100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.StructureConversionDoesNotThrowOnWcfProxyTypes,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Warning[T0,T1](System.String, T0, T1))",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Information, width: 9, expected: ""Informati"")",100,100,0,stable
Serilog.Tests.Filters.MatchingTests.SourceFiltersSkipNonNamespaces,100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.ByteArraysLargerThan1kAreLimitedAndConvertedToStrings,100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.PrivateGettersAreIgnoredWhenCapturing,100,100,0,stable
"Serilog.Tests.Formatting.Json.JsonValueFormatterTests.JsonLiteralTypesAreFormatted(value: 'é', expectedJson: ""\""é\"""")",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Warning[T0,T1,T2](System.Exception, System.String, T0, T1, T2))",100,100,0,stable
"Serilog.Tests.Configuration.LoggerConfigurationTests.MaximumStringLengthEffectiveForCapturedObject(text: ""123"", textAfter: ""123"", limit: 3)",100,100,0,stable
Serilog.Tests.Settings.CallableConfigurationMethodFinderTests.FindsDestructureSpecificConfigurationMethods,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Information[T0,T1](System.Exception, System.String, T0, T1))",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Verbose(System.Exception, System.String, System.Object[]))",100,100,0,stable
Serilog.Tests.LogTests.CloseAndFlushAsyncDisposesTheLogger,100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Error, width: 6, expected: ""Error"")",100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Information, width: 1, expected: ""I"")",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root"", rootOverrideLevelIncrement: 1, childOverrideSource: null, childOverrideLevelIncrement: 0, eventShouldGetToChild: False)",100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.TryParseStaticMemberAccessorReturnsExpectedResults(input: ""Its::a::trapWithColonsAppearingTwice"", expectedAccessorType: null, expectedPropertyName: null)",100,100,0,stable
"Serilog.Tests.Settings.KeyValuePairSettingsTests.LoggingLevelSwitchNameValidityScenarios(switchName: """", expectedValid: False)",100,100,0,stable
Serilog.Tests.Core.MessageTemplateTests.FormatProviderIsUsed,100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.ZeroValuesAlignmentIsParsedAsProperty,100,100,0,stable
Serilog.Core.Tests.FailureAwareBatchSchedulerTests.WhenThreeFailuresHaveOccurredTheIntervalBacksOff,100,100,0,stable
Serilog.Tests.Settings.KeyValuePairSettingsTests.AuditSinksAreConfigured,100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.SpecifyingThatATypeIsScalarCausesItToBeLoggedAsScalarEvenWhenDestructuring,100,100,0,stable
Serilog.Tests.Settings.SettingValueConversionsTests.ValuesConvertToEnumMembers,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Debug(System.Exception, System.String, System.Object[]))",100,100,0,stable
Serilog.Tests.Core.LoggerTests.PropertiesCanBeBound(loggerType: typeof(Serilog.Core.Logger)),100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelInheritanceScenarios(eventLevel: Warning, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 0, childMinimumLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
Serilog.Tests.LogTests.CloseAndFlushDisposesTheLogger,100,100,0,stable
Serilog.Tests.Formatting.Json.JsonValueFormatterTests.DoubleSpecialsFormatAsString,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Verbose[T0,T1](System.Exception, System.String, T0, T1))",100,100,0,stable
Serilog.Tests.Core.MessageTemplateTests.AnObjectIsRenderedInSimpleNotationUsingFormatProvider,100,100,0,stable
Serilog.Tests.Settings.KeyValuePairSettingsTests.SinksAreConfigured,100,100,0,stable
Serilog.Tests.Support.LogEventPropertyStructuralEqualityComparerTests.LogEventPropertyStructuralEqualityComparerWorksForScalars,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.LogValidateConventions(setName: ""Information"")",100,100,0,stable
"Serilog.Tests.Settings.SettingValueConversionsTests.StaticAccessorWithInvalidMemberThrowsInvalidOperationException(input: ""Serilog.Tests.Support.ClassWithStaticAccessors::In""···, targetType: typeof(Serilog.Tests.Support.IAmAnInterface))",100,100,0,stable
Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Serilog.ILogger ForContext(System.Collections.Generic.IEnumerable`1[Serilog.Core.ILogEventEnricher])),100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.AppliesJsonFormattingToMessageStructuresWhenSpecified(format: "":j"", expected: ""{\""Name\"":\""World\""}"")",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceScenarios(defaultRootLevel: Verbose, rootOverrideSource: ""Root"", rootOverrideLevelIncrement: -1, childOverrideSource: null, childOverrideLevelIncrement: 0, eventShouldGetToChild: True)",100,100,0,stable
Serilog.Core.Tests.BatchingSinkTests.ExecutionContextDoesNotFlowToBatchedSink,100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.WritingToALoggerWritesToSubLogger,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelInheritanceScenarios(eventLevel: Error, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 0, childMinimumLevelIncrement: 1, eventShouldGetToChild: False)",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerKnownLimitationsTests.WriteToLoggerWithConfigCallbackMinimumLevelOverrideInheritanceNotSupportedScenarios(rootOverrideSource: ""Root"", rootOverrideLevelIncrement: 0, childOverrideSource: ""Root.N1.N2"", childOverrideLevelIncrement: 1)",100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.UnderDestructuringAByteArrayIsAScalarValue,100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.EnrichersCanBeWrapped,100,100,0,stable
"Serilog.Tests.Core.LevelOverrideMapTests.OverrideScenarios(context: ""MyApp.Api.Controllers.AboutController"", overrideExpected: True, expected: Information)",100,100,0,stable
Serilog.Tests.MethodOverloadConventionTests.ValidateWriteEventLogMethods(loggerType: typeof(Serilog.Log)),100,100,0,stable
"Serilog.Tests.Formatting.Json.JsonValueFormatterTests.JsonLiteralTypesAreFormatted(value: '\0', expectedJson: ""\""\\u0000\"""")",100,100,0,stable
Serilog.Tests.Capturing.PropertyValueConverterTests.SurvivesDestructuringMethodBase,100,100,0,stable
Serilog.Tests.MethodOverloadConventionTests.ValidateBindMessageTemplateMethods(loggerType: typeof(Serilog.Log)),100,100,0,stable
Serilog.Tests.VersioningTests.AssemblyIsExplicitlyVersioned,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelInheritanceScenarios(eventLevel: Debug, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 1, childMinimumLevelIncrement: 0, eventShouldGetToChild: False)",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Error(System.String, System.Object[]))",100,100,0,stable
Serilog.Tests.Core.FailureListenerTests.DefaultLevelAllowsFailureListenerPropagation,100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelInheritanceScenarios(eventLevel: Warning, rootMinimumLevelIncrement: null, sinkRestrictedToIncrement: null, childMinimumLevelIncrement: null, eventShouldGetToChild: True)",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerWithConfigCallbackMinimumLevelInheritanceScenarios(eventLevel: Warning, rootMinimumLevelIncrement: 0, sinkRestrictedToIncrement: 0, childMinimumLevelIncrement: 1, eventShouldGetToChild: False)",100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.LogValidateConventions(setName: ""Warning"")",100,100,0,stable
"Serilog.Tests.Core.MessageTemplateTests.AlignmentStringsArePropagated(value: ""Welcome, customer #{CustomerId,-10:000000}, pleasu""···, expected: ""Welcome, customer #001234    , pleasure to see you"")",100,100,0,stable
Serilog.Tests.Settings.KeyValuePairSettingsTests.DestructuringWithIsAppliedWithCustomDestructuringPolicy,100,100,0,stable
Serilog.Tests.Core.LoggerTests.CurrentActivityIsCapturedAtLogEventCreation,100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.EnrichersExecuteInConfigurationOrder,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Fatal[T](System.Exception, System.String, T))",100,100,0,stable
Serilog.Tests.Configuration.LoggerSinkConfigurationTests.WrapPropagatesDisposalToTheEnclosedSink,100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FixedLengthLevelIsSupported(level: Information, width: 4, expected: ""Info"")",100,100,0,stable
Serilog.Tests.Parsing.MessageTemplateParserTests.DoubledLeftBracketsAreParsedAsASingleBracket,100,100,0,stable
"Serilog.Tests.Formatting.Display.MessageTemplateTextFormatterTests.FormatProviderWithDestructuredProperties(format: "":j"", shouldUseCustomFormatter: False)",100,100,0,stable
"Serilog.Tests.Core.ChildLoggerTests.WriteToLoggerMinimumLevelInheritanceScenarios(eventLevel: Fatal, rootMinimumLevelIncrement: null, sinkRestrictedToIncrement: null, childMinimumLevelIncrement: null, eventShouldGetToChild: True)",100,100,0,stable
Serilog.Tests.Formatting.Json.JsonValueFormatterTests.TimeSpanFormatsAsString,100,100,0,stable
Serilog.Tests.Configuration.LoggerConfigurationTests.MaximumStringLengthEffectiveForStringifiedString,100,100,0,stable
"Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Verbose[T](System.Exception, System.String, T))",100,100,0,stable
Serilog.Tests.Core.LoggerTests.AContextualLoggerAddsTheSourceTypeName,100,100,0,stable
Serilog.Tests.MethodOverloadConventionTests.ILoggerDefaultMethodsShouldBeInSyncWithLogger(defaultInterfaceMethod: Void Warning(System.String)),100,100,0,stable
