test_name,total_runs,passed,failed,label
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.AppendDictionaryCompose(oldValue: [[""A""] = ""old""], newValue: [], expected: [[""A""] = ""old""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""lorem/lipsum.txt"", expected: False)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.ExecCommandInRunningContainer,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.WhenImageNameGetsAssigned(serializable: DockerImageFixtureSerializable { Image = DockerImage { Digest = null, FullName = ""myregistry.azurecr.io/foo/bar/baz:latest"", Platform = null, Registry = ""myregistry.azurecr.io"", Repository = ""foo/bar/baz"", ··· } }, image: ""myregistry.azurecr.io/foo/bar/baz"", fullName: ""myregistry.azurecr.io/foo/bar/baz:latest"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerConfigTests+DockerHostConfigurationTests.ReturnsActiveEndpointWhenDockerHostIsEmpty,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineReferenceTypes(oldValue: ""A"", newValue: ""B"", expected: ""B"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ShouldGetAuthConfig(jsonDocument: ""{\""auths\"":{\""https://index.docker.io/v1/\"":{\""aut""···, expectedUsername: ""username"", expectedPassword: ""password"", expectedIdentityToken: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerSocketOverrideCustomConfiguration(propertyName: ""TESTCONTAINERS_DOCKER_SOCKET_OVERRIDE"", propertyValue: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.MatchVersion_ReturnsTrue_WhenVersionMatchesPredicate(image: ""foo:2"", major: 2, minor: 0, build: -1, revision: -1)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.OutputConsumer,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsSet.PrependForObjectConfiguration(hubImageNamePrefix: ""my.proxy.com"", imageName: ""bar:1.0.0"", expectedFullName: ""my.proxy.com/bar:1.0.0"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerConfigTests+DockerContextConfigurationTests.ThrowsWhenDockerHostNotFound,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.WaitStrategy,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetNamedPipeConnectionTimeoutCustomConfiguration(propertyName: ""TESTCONTAINERS_NAMED_PIPE_CONNECTION_TIMEOUT"", propertyValue: ""-00:00:00.001"", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetRyukContainerImageCustomConfiguration(propertyName: """", propertyValue: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetRyukDisabledCustomConfiguration(propertyName: """", propertyValue: """", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerCertPathCustomConfiguration(configuration: ""docker.cert.path=/home/docker/.docker/certs"", expected: ""/home/docker/.docker/certs"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""lorem/lipsum.config"", expected: True)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.GuardTest+StringPreconditions+DoNotThrowException.IfEmpty,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+CredsHelperProviderTest.ShouldGetAuthConfig(credHelperName: ""token"", expectedUsername: null, expectedPassword: null, expectedIdentityToken: ""identitytoken"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""README-secret.md"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerEndpointAuthenticationProviderTest.AuthProviderShouldBeApplicable(authProvider: EnvironmentEndpointAuthenticationProvider { LastException = null }, isApplicable: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.ImageFromDockerfileTest.BuildsDockerAlpineImage(dockerfile: "".\\Dockerfile"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ResolvePartialDockerRegistry(jsonDocument: ""{\""auths\"":{\""ghcr.io\"":{}}}"", hostname: ""ghcr.io"", expectedResult: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetWaitStrategyTimeoutCustomConfiguration(propertyName: ""TESTCONTAINERS_WAIT_STRATEGY_TIMEOUT"", propertyValue: ""00:00:01"", expected: ""00:00:01"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ImageFromDockerfileTest.IgnoredDockerfileIsCopiedToTarball,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetWaitStrategyTimeoutCustomConfiguration(configuration: ""wait.strategy.timeout=-00:00:00.001"", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.HostnameShouldMatchDockerGatewayAddress(expectedHostname: ""1.1.1.1"", endpoint: ""tcp://1.1.1.1"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsSet.PrependForStringConfiguration(hubImageNamePrefix: ""my.proxy.com"", imageName: ""bar:1.0.0"", expectedFullName: ""my.proxy.com/bar:1.0.0"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsSet.PrependForObjectConfiguration(hubImageNamePrefix: ""my.proxy.com/my-path"", imageName: ""bar:1.0.0"", expectedFullName: ""my.proxy.com/my-path/bar:1.0.0"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerTlsCustomConfiguration(propertyName: ""DOCKER_TLS"", propertyValue: ""1"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.ShouldNotThrowArgumentExceptionIfImageTagHasUppercaseCharacters(image: ""foo/bar:LATEST"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsSet.PrependForObjectConfiguration(hubImageNamePrefix: ""my.proxy.com"", imageName: ""foo/bar:1.0.0"", expectedFullName: ""my.proxy.com/foo/bar:1.0.0"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerEndpointAuthenticationProviderTest.AuthProviderShouldBeApplicable(authProvider: UnixEndpointAuthenticationProvider { LastException = null }, isApplicable: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.AppendDictionaryCompose(oldValue: [[""A""] = ""old""], newValue: [[""B""] = ""new""], expected: [[""A""] = ""old"", [""B""] = ""new""])",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.MatchVersion_ReturnsFalse_WhenVersionDoesNotMatchPredicate,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerSocketOverrideCustomConfiguration(propertyName: """", propertyValue: """", expected: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ResourcePropertiesTest.QueryImageInformationOfNotCreatedImage,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.MatchVersion_ReturnsTrue_WhenVersionMatchesPredicate(image: ""foo:2.3-variant"", major: 2, minor: 3, build: -1, revision: -1)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainerNetworkBuilderTest.CreateNetworkAssignsLabels,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.OverwriteEnumerableCompose(oldValue: [], newValue: [], expected: [])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+CredsStoreProviderTest.ShouldGetNull(jsonDocument: ""{\""credsStore\"":\""\""}"", isApplicable: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerSocketOverrideCustomConfiguration(configuration: ""docker.socket.override=/var/run/docker.sock"", expected: ""/var/run/docker.sock"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerTlsVerifyCustomConfiguration(propertyName: ""DOCKER_TLS_VERIFY"", propertyValue: ""1"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ResolvePartialDockerRegistry(jsonDocument: ""{\""auths\"":{\""registry.example.com:5000\"":{}}}"", hostname: ""registry.example.com"", expectedResult: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""lorem/lipsum/lipsum.config"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsSet.PrependForStringConfiguration(hubImageNamePrefix: ""my.proxy.com/my-path"", imageName: ""bar:1.0.0"", expectedFullName: ""my.proxy.com/my-path/bar:1.0.0"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ResolvePartialDockerRegistry(jsonDocument: ""{\""auths\"":{\""https://registry.example.com/v2\"":{}""···, hostname: ""registry.example.com"", expectedResult: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerCertPathCustomConfiguration(propertyName: ""DOCKER_CERT_PATH"", propertyValue: """", expected: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ImageFromDockerfileTest.DockerfileArchiveTar,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.BuildContextTest.CreateImageShouldSucceedWhenContextContainsRequiredFiles,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetNamedPipeConnectionTimeoutCustomConfiguration(propertyName: ""TESTCONTAINERS_NAMED_PIPE_CONNECTION_TIMEOUT"", propertyValue: ""00:00:01"", expected: ""00:00:01"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsSet.PrependForStringConfiguration(hubImageNamePrefix: ""my.proxy.com"", imageName: ""myregistry.azurecr.io:443/foo/bar:1.0.0"", expectedFullName: ""myregistry.azurecr.io:443/foo/bar:1.0.0"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerEndpointAuthenticationProviderTest.AuthProviderShouldBeApplicable(authProvider: TlsEndpointAuthenticationProvider { LastException = null }, isApplicable: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerEndpointAuthenticationProviderTest.AuthConfigShouldGetDockerClientEndpoint(authConfig: DotNet.Testcontainers.Configurations.DockerEndpointAuthenticationConfiguration, dockerClientEndpoint: npipe://./pipe/docker_engine)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerContextCustomConfiguration(configuration: ""docker.context="", expected: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.WaitUntilContainerIsHealthyTest.ContainerHealthCheckShouldBeUnhealthy,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerEndpointAuthenticationProviderTest.AuthProviderShouldBeApplicable(authProvider: TestcontainersEndpointAuthenticationProvider { LastException = null }, isApplicable: False)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersWaitStrategyTest+Timeout.After100MsUntil,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""lipsum/lorem/temp"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineEnumerables(oldValue: null, newValue: null, expected: [])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetWaitStrategyTimeoutCustomConfiguration(propertyName: ""TESTCONTAINERS_WAIT_STRATEGY_TIMEOUT"", propertyValue: ""-00:00:00.001"", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.HostnameShouldMatchDockerGatewayAddress(expectedHostname: ""docker"", endpoint: ""https://docker"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.ImageFromDockerfileTest.BuildsDockerAlpineImage(dockerfile: ""./Dockerfile"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.OverwriteEnumerableCompose(oldValue: [], newValue: [""new""], expected: [""new""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetWaitStrategyRetriesCustomConfiguration(propertyName: """", propertyValue: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ShouldGetNull(jsonDocument: ""{\""auths\"":{}}"", isApplicable: False, logMessage: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerTlsCustomConfiguration(propertyName: ""DOCKER_TLS"", propertyValue: ""true"", expected: True)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.UnboundPortBindingThrowsException,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsSet.PrependForObjectConfiguration(hubImageNamePrefix: ""my.proxy.com"", imageName: ""myregistry.azurecr.io/foo/bar:1.0.0"", expectedFullName: ""myregistry.azurecr.io/foo/bar:1.0.0"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""lipsum/lorem/temp"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetRyukContainerImageCustomConfiguration(configuration: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ResolvePartialDockerRegistry(jsonDocument: ""{\""auths\"":{\""https://registry.example.com:5000\"":""···, hostname: ""registry.example.com:5000"", expectedResult: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerConfigCustomConfiguration(propertyName: """", propertyValue: """", expected: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ContainerConfigurationConverterTest+ExposedPorts.ShouldAddTcpPortSuffix,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineReadOnlyDictionaries(oldValue: null, newValue: null, expected: [])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+CredsStoreProviderTest.ShouldGetNull(jsonDocument: ""{\""credsStore\"":\""script.sh\""}"", isApplicable: True)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.OperatingSystemTest+UnixTest.NormalizePath,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.Platform_PlatformSpecified_ReturnsPlatform(platform: ""linux/arm64"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.OverwriteDictionaryCompose(oldValue: [[""A""] = ""old"", [""B""] = ""ignore""], newValue: [[""A""] = ""new"", [""C""] = ""keep""], expected: [[""A""] = ""new"", [""C""] = ""keep""])",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.ShouldThrowArgumentNullExceptionWhenInstantiateDockerImage,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.AutoRemoveFalseShouldNotRemoveContainer,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerTlsCustomConfiguration(configuration: ""docker.tls=0"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""lipsum.config"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.AppendEnumerableCompose(oldValue: [""1"", ""2""], newValue: [""3"", ""4""], expected: [""1"", ""2"", ""3"", ""4""])",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetRyukContainerImageCustomConfiguration(configuration: ""ryuk.container.image=alpine:latest"", expected: ""alpine:latest"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerCancellationTest+Cancel.Start,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""src/lorem/temp"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerContextCustomConfiguration(configuration: ""docker.context=default"", expected: ""default"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ResourcePropertiesTest.QueryContainerInformationOfNotCreatedContainer,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.ExecCommandInRunningContainerWithStdout,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.PullPolicyNever,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.GuardTest+NullPreconditions+DoNotThrowException.ThrowIf,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetRyukDisabledCustomConfiguration(configuration: ""ryuk.disabled="", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetWaitStrategyTimeoutCustomConfiguration(configuration: ""wait.strategy.timeout=00:00:01"", expected: ""00:00:01"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""src/lipsum.config"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsSet.PrependForObjectConfiguration(hubImageNamePrefix: ""my.proxy.com:443"", imageName: ""bar:1.0.0"", expectedFullName: ""my.proxy.com:443/bar:1.0.0"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.ShouldThrowArgumentExceptionIfImageNameHasUppercaseCharacters(image: ""Foo/bar"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.Platform_PlatformSpecified_ReturnsPlatform(platform: ""linux/amd64"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersNetworkTest.PingContainer,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetNamedPipeConnectionTimeoutCustomConfiguration(configuration: ""named.pipe.connection.timeout=-00:00:00.001"", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ShouldGetAuthConfig(jsonDocument: ""{\""auths\"":{\""https://index.docker.io/v1/\"":{\""ide""···, expectedUsername: null, expectedPassword: null, expectedIdentityToken: ""identitytoken"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.GuardTest+NullPreconditions+ThrowArgumentException.ThrowIf,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.MacAddress,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerTlsVerifyCustomConfiguration(propertyName: """", propertyValue: """", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest.GetHostnameFromHubImageNamePrefix(repository: ""baz/foo/bar"", tag: ""1.0.0"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+HubImageNamePrefixIsNotSet.DoNotPrependForStringConfiguration,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+CredsHelperProviderTest.ShouldGetNull(jsonDocument: ""{\""credHelpers\"":null}"", isApplicable: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerCertPathCustomConfiguration(configuration: """", expected: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.RandomTcpPortBinding,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.Platform_NoPlatformSpecified_ReturnsNull,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.ShouldThrowArgumentExceptionIfImageNameHasUppercaseCharacters(image: ""Foo/Bar"")",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.StaticPortBinding,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineEnumerables(oldValue: [""1""], newValue: [""2""], expected: [""1"", ""2""])",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ResourcePropertiesTest.QueryNetworkInformationOfNotCreatedNetwork,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.ContainerConfigurationConverterTest+PortBindings.ShouldKeepPortSuffix(portSuffix: ""UDP"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerHostCustomConfiguration(propertyName: """", propertyValue: """", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetRyukDisabledCustomConfiguration(propertyName: ""TESTCONTAINERS_RYUK_DISABLED"", propertyValue: ""true"", expected: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.BuildConfigurationTest.CombineComposableEnumerables(oldValue: [···], newValue: [···], expected: [""1"", ""2"", ""3"", ""4"", ""5""])",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.BuildContextTest.CreateImageShouldFailWhenContextDoesNotContainRequiredFiles,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.OperatingSystemTest+WindowsTest.NormalizePath,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ResolvePartialDockerRegistry(jsonDocument: ""{\""auths\"":{\""ghcr.io\"":{}}}"", hostname: ""ghcr"", expectedResult: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.TestcontainersImageTest.ShouldThrowArgumentExceptionIfImageIsInvalidReferenceFormat(image: ""baz/:foo/bar:1.0.0"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest.GetHostnameFromDockerImage(dockerImageName: ""foo/bar"", hostname: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ResourcePropertiesTest.QueryNotExistingDockerImageById,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ResolvePartialDockerRegistry(jsonDocument: ""{\""auths\"":{\""http://localhost:8080\"":{}}}"", hostname: ""localhost:8080"", expectedResult: True)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ResourcePropertiesTest.QueryContainerInformationOfCreatedContainer,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ContainerConfigurationConverterTest+PortBindings.ShouldAddTcpPortSuffix,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.ExecCommandInRunningContainerWithStderr,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetWaitStrategyIntervalCustomConfiguration(propertyName: ""TESTCONTAINERS_WAIT_STRATEGY_INTERVAL"", propertyValue: ""00:00:01"", expected: ""00:00:01"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetHubImageNamePrefixCustomConfiguration(propertyName: ""TESTCONTAINERS_HUB_IMAGE_NAME_PREFIX"", propertyValue: ""my.proxy.com"", expected: ""my.proxy.com"")",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ResolvePartialDockerRegistry(jsonDocument: ""{\""auths\"":{\""us-docker.pkg.dev\"":{}}}"", hostname: ""us-docker.pkg.dev"", expectedResult: True)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerSocketOverrideCustomConfiguration(configuration: """", expected: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.WaitUntilHttpRequestIsSucceededTest.HttpWaitStrategySendsHeaders,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetHubImageNamePrefixCustomConfiguration(configuration: """", expected: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.TestcontainersContainerTest+WithConfiguration.DockerEndpoint,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""lorem/lipsum/lorem/lipsum.txt"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.IgnoreFileTest.AcceptOrDenyNonRecursivePatterns(ignoreFile: IgnoreFile { }, path: ""src/.vs/../v17/../lipsum.log"", expected: False)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+EnvironmentConfigurationTest.GetDockerApiVersionCustomConfiguration(propertyName: """", propertyValue: """", expected: null)",100,100,0,stable
DotNet.Testcontainers.Tests.Unit.ReadFileFromContainerTest.AccessDirectoryThrowsInvalidOperationException,100,100,0,stable
DotNet.Testcontainers.Tests.Unit.DockerImageNameSubstitutionTest+ImageNameSubstitutionIsSet.SubstitutesImageNameForStringConfiguration,100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetWaitStrategyRetriesCustomConfiguration(configuration: ""wait.strategy.retries="", expected: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.DockerRegistryAuthenticationProviderTest+Base64ProviderTest.ShouldGetNull(jsonDocument: ""{\""auths\"":{\""https://index.docker.io/v1/\"":{}}}"", isApplicable: True, logMessage: null)",100,100,0,stable
"DotNet.Testcontainers.Tests.Unit.CustomConfigurationTest+PropertiesFileConfigurationTest.GetDockerAuthConfigCustomConfiguration(configuration: ""docker.auth.config={jsonReaderException}"", expected: null)",100,100,0,stable
